gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
77,194612070BOS,NBA,0,1947,12/7/1946,16,0,BOS,Celtics,65,1229.3071,1210.9467,31.817047,NYK,Knicks,90,1340.9235,1359.2839,H,L,0.48328897,
77,194612070BOS,NBA,1,1947,12/7/1946,15,0,NYK,Knicks,90,1340.9235,1359.2839,47.171368,BOS,Celtics,65,1229.3071,1210.9467,A,W,0.516711,
78,194612070CHS,NBA,0,1947,12/7/1946,17,0,CHS,Stags,86,1306.269,1312.6069,42.321953,CLR,Rebels,78,1316.7987,1310.4608,H,W,0.6259855,
78,194612070CHS,NBA,1,1947,12/7/1946,12,0,CLR,Rebels,78,1316.7987,1310.4608,42.097031,CHS,Stags,86,1306.269,1312.6069,A,L,0.3740145,
79,194612070PRO,NBA,0,1947,12/7/1946,15,0,PRO,Steamrollers,59,1270.5713,1256.0878,36.413086,TRH,Huskies,68,1247.1405,1261.624,H,L,0.67051709,
79,194612070PRO,NBA,1,1947,12/7/1946,15,0,TRH,Huskies,68,1247.1405,1261.624,36.987415,PRO,Steamrollers,59,1270.5713,1256.0878,A,W,0.32948291,
80,194612070STB,NBA,0,1947,12/7/1946,15,0,STB,Bombers,47,1351.3506,1334.5652,44.61631,PHW,Warriors,57,1296.8409,1313.6263,H,L,0.7087723,
80,194612070STB,NBA,1,1947,12/7/1946,10,0,PHW,Warriors,57,1296.8409,1313.6263,42.428764,STB,Bombers,47,1351.3506,1334.5652,A,W,0.2912277,
81,194612070WSC,NBA,1,1947,12/7/1946,17,0,DTF,Falcons,64,1326.027,1320.2988,43.127346,WSC,Capitols,75,1379.8049,1385.5331,A,L,0.29209787,
81,194612070WSC,NBA,0,1947,12/7/1946,14,0,WSC,Capitols,75,1379.8049,1385.5331,49.831516,DTF,Falcons,64,1326.027,1320.2988,H,W,0.70790213,
82,194612080CLR,NBA,1,1947,12/8/1946,11,0,PHW,Warriors,66,1313.6263,1308.3997,41.880951,CLR,Rebels,72,1310.4608,1315.6875,A,L,0.36414367,
82,194612080CLR,NBA,0,1947,12/8/1946,13,0,CLR,Rebels,72,1310.4608,1315.6875,42.644665,PHW,Warriors,66,1313.6263,1308.3997,H,W,0.63585633,
83,194612080NYK,NBA,1,1947,12/8/1946,17,0,BOS,Celtics,44,1210.9467,1206.0377,31.329351,NYK,Knicks,62,1359.2839,1364.1929,A,L,0.19316971,
83,194612080NYK,NBA,0,1947,12/8/1946,16,0,NYK,Knicks,62,1359.2839,1364.1929,47.673653,BOS,Celtics,44,1210.9467,1206.0377,H,W,0.80683029,
84,194612090PIT,NBA,0,1947,12/9/1946,17,0,PIT,Ironmen,58,1234.9664,1225.3917,33.267609,DTF,Falcons,66,1320.2988,1329.8735,H,L,0.52109587,
84,194612090PIT,NBA,1,1947,12/9/1946,18,0,DTF,Falcons,66,1320.2988,1329.8735,44.127514,PIT,Ironmen,58,1234.9664,1225.3917,A,W,0.47890413,
85,194612100CLR,NBA,1,1947,12/10/1946,16,0,STB,Bombers,62,1334.5652,1339.8789,45.168663,CLR,Rebels,61,1315.6875,1310.3738,A,W,0.38533187,
85,194612100CLR,NBA,0,1947,12/10/1946,14,0,CLR,Rebels,61,1315.6875,1310.3738,42.087906,STB,Bombers,62,1334.5652,1339.8789,H,L,0.61466813,
86,194612100TRH,NBA,1,1947,12/10/1946,12,0,PHW,Warriors,85,1308.3997,1322.4008,43.347172,TRH,Huskies,73,1261.624,1247.6229,A,W,0.42399758,
86,194612100TRH,NBA,0,1947,12/10/1946,16,0,TRH,Huskies,73,1261.624,1247.6229,35.538528,PHW,Warriors,85,1308.3997,1322.4008,H,L,0.57600242,
87,194612110CHS,NBA,1,1947,12/11/1946,15,0,CLR,Rebels,79,1310.3738,1303.9496,41.41428,CHS,Stags,88,1312.6069,1319.0311,A,L,0.35697877,
87,194612110CHS,NBA,0,1947,12/11/1946,18,0,CHS,Stags,88,1312.6069,1319.0311,42.994705,CLR,Rebels,79,1310.3738,1303.9496,H,W,0.64302123,
88,194612110NYK,NBA,1,1947,12/11/1946,16,0,PRO,Steamrollers,68,1256.0878,1250.736,35.859612,NYK,Knicks,83,1364.1929,1369.5447,A,L,0.23184025,
88,194612110NYK,NBA,0,1947,12/11/1946,17,0,NYK,Knicks,83,1364.1929,1369.5447,48.21891,PRO,Steamrollers,68,1256.0878,1250.736,H,W,0.76815975,
89,194612110WSC,NBA,1,1947,12/11/1946,19,0,DTF,Falcons,66,1329.8735,1322.9327,43.402786,WSC,Capitols,81,1385.5331,1392.4739,A,L,0.28986323,
89,194612110WSC,NBA,0,1947,12/11/1946,15,0,WSC,Capitols,81,1385.5331,1392.4739,50.523075,DTF,Falcons,66,1329.8735,1322.9327,H,W,0.71013677,
90,194612120BOS,NBA,1,1947,12/12/1946,20,0,DTF,Falcons,66,1322.9327,1313.9904,42.4669,BOS,Celtics,73,1206.0377,1214.9801,A,L,0.52429473,
90,194612120BOS,NBA,0,1947,12/12/1946,18,0,BOS,Celtics,73,1206.0377,1214.9801,32.21983,DTF,Falcons,66,1322.9327,1313.9904,H,W,0.47570527,
91,194612120GSW,NBA,1,1947,12/12/1946,16,0,WSC,Capitols,64,1392.4739,1407.4528,51.995701,PHW,Warriors,49,1322.4008,1307.4219,A,W,0.45703799,
91,194612120GSW,NBA,0,1947,12/12/1946,13,0,PHW,Warriors,49,1322.4008,1307.4219,41.778427,WSC,Capitols,64,1392.4739,1407.4528,H,L,0.54296201,
92,194612120STB,NBA,1,1947,12/12/1946,19,0,CHS,Stags,88,1319.0311,1343.2291,45.516144,STB,Bombers,68,1339.8789,1315.6809,A,W,0.33277613,
92,194612120STB,NBA,0,1947,12/12/1946,17,0,STB,Bombers,68,1339.8789,1315.6809,42.643974,CHS,Stags,88,1319.0311,1343.2291,H,L,0.66722387,
93,194612130TRH,NBA,1,1947,12/13/1946,18,0,PIT,Ironmen,62,1225.3917,1240.7815,34.835339,TRH,Huskies,52,1247.6229,1232.2332,A,W,0.33101028,
93,194612130TRH,NBA,0,1947,12/13/1946,17,0,TRH,Huskies,52,1247.6229,1232.2332,33.961941,PIT,Ironmen,62,1225.3917,1240.7815,H,L,0.66898972,
94,194612140BOS,NBA,0,1947,12/14/1946,19,0,BOS,Celtics,77,1214.9801,1226.2948,33.359005,PHW,Warriors,65,1307.4219,1296.1072,H,W,0.51087546,
94,194612140BOS,NBA,1,1947,12/14/1946,14,0,PHW,Warriors,65,1307.4219,1296.1072,40.591675,BOS,Celtics,77,1214.9801,1226.2948,A,L,0.48912454,
95,194612140PRO,NBA,0,1947,12/14/1946,17,0,PRO,Steamrollers,81,1250.736,1262.4368,37.071869,DTF,Falcons,66,1313.9904,1302.2896,H,W,0.5526849,
95,194612140PRO,NBA,1,1947,12/14/1946,21,0,DTF,Falcons,66,1313.9904,1302.2896,41.240162,PRO,Steamrollers,81,1250.736,1262.4368,A,L,0.4473151,
96,194612140WSC,NBA,1,1947,12/14/1946,16,0,CLR,Rebels,52,1303.9496,1297.2839,40.715103,WSC,Capitols,72,1407.4528,1414.1184,A,L,0.23659146,
96,194612140WSC,NBA,0,1947,12/14/1946,17,0,WSC,Capitols,72,1407.4528,1414.1184,52.64159,CLR,Rebels,52,1303.9496,1297.2839,H,W,0.76340854,
97,194612150CHS,NBA,0,1947,12/15/1946,20,0,CHS,Stags,84,1343.2291,1347.2114,45.928326,PIT,Ironmen,75,1240.7815,1236.7992,H,W,0.76230931,
97,194612150CHS,NBA,1,1947,12/15/1946,19,0,PIT,Ironmen,75,1240.7815,1236.7992,34.427696,CHS,Stags,84,1343.2291,1347.2114,A,L,0.23769069,
98,194612150CLR,NBA,1,1947,12/15/1946,18,0,NYK,Knicks,52,1369.5447,1355.8319,46.817009,CLR,Rebels,70,1297.2839,1310.9967,A,L,0.46016461,
98,194612150CLR,NBA,0,1947,12/15/1946,17,0,CLR,Rebels,70,1297.2839,1310.9967,42.153202,NYK,Knicks,52,1369.5447,1355.8319,H,W,0.53983539,
99,194612150STB,NBA,0,1947,12/15/1946,18,0,STB,Bombers,46,1315.6809,1304.6824,41.491138,TRH,Huskies,50,1232.2332,1243.2317,H,L,0.74192733,
99,194612150STB,NBA,1,1947,12/15/1946,18,0,TRH,Huskies,50,1232.2332,1243.2317,35.086777,STB,Bombers,46,1315.6809,1304.6824,A,W,0.25807267,
100,194612160PIT,NBA,0,1947,12/16/1946,20,0,PIT,Ironmen,55,1236.7992,1224.4557,33.172958,STB,Bombers,66,1304.6824,1317.0259,H,L,0.54608864,
100,194612160PIT,NBA,1,1947,12/16/1946,19,0,STB,Bombers,66,1304.6824,1317.0259,42.784809,PIT,Ironmen,55,1236.7992,1224.4557,A,W,0.45391136,
101,194612170CLR,NBA,0,1947,12/17/1946,18,0,CLR,Rebels,78,1310.9967,1317.8322,42.869217,TRH,Huskies,62,1243.2317,1236.3962,H,W,0.7242682,
101,194612170CLR,NBA,1,1947,12/17/1946,19,0,TRH,Huskies,62,1243.2317,1236.3962,34.38652,CLR,Rebels,78,1310.9967,1317.8322,A,L,0.2757318,
102,194612170GSW,NBA,1,1947,12/17/1946,22,0,DTF,Falcons,49,1302.2896,1296.0708,40.58786,PHW,Warriors,57,1296.1072,1302.3259,A,L,0.3681742,
102,194612170GSW,NBA,0,1947,12/17/1946,15,0,PHW,Warriors,57,1296.1072,1302.3259,41.243977,DTF,Falcons,49,1302.2896,1296.0708,H,W,0.6318258,
103,194612180NYK,NBA,1,1947,12/18/1946,19,0,CLR,Rebels,56,1317.8322,1326.4893,43.774361,NYK,Knicks,53,1355.8319,1347.1748,A,W,0.31122673,
103,194612180NYK,NBA,0,1947,12/18/1946,19,0,NYK,Knicks,53,1355.8319,1347.1748,45.924538,CLR,Rebels,56,1317.8322,1326.4893,H,L,0.68877327,
104,194612180WSC,NBA,0,1947,12/18/1946,18,0,WSC,Capitols,68,1414.1184,1421.2426,53.32502,STB,Bombers,47,1317.0259,1309.9017,H,W,0.7566787,
104,194612180WSC,NBA,1,1947,12/18/1946,20,0,STB,Bombers,47,1317.0259,1309.9017,42.038425,WSC,Capitols,68,1414.1184,1421.2426,A,L,0.2433213,
105,194612190BOS,NBA,0,1947,12/19/1946,20,0,BOS,Celtics,74,1226.2948,1221.1678,32.841187,STB,Bombers,76,1309.9017,1315.0287,H,L,0.52357405,
105,194612190BOS,NBA,1,1947,12/19/1946,21,0,STB,Bombers,76,1309.9017,1315.0287,42.575665,BOS,Celtics,74,1226.2948,1221.1678,A,W,0.47642595,
106,194612190GSW,NBA,0,1947,12/19/1946,16,0,PHW,Warriors,58,1302.3259,1311.8464,42.242256,CLR,Rebels,44,1326.4893,1316.9688,H,W,0.6074369,
106,194612190GSW,NBA,1,1947,12/19/1946,20,0,CLR,Rebels,44,1326.4893,1316.9688,42.778828,PHW,Warriors,58,1302.3259,1311.8464,A,L,0.3925631,
107,194612190PRO,NBA,0,1947,12/19/1946,18,0,PRO,Steamrollers,81,1262.4368,1268.4114,37.693691,CHS,Stags,77,1347.2114,1341.2368,H,W,0.52189702,
107,194612190PRO,NBA,1,1947,12/19/1946,21,0,CHS,Stags,77,1347.2114,1341.2368,45.309582,PRO,Steamrollers,81,1262.4368,1268.4114,A,L,0.47810298,
108,194612200TRH,NBA,1,1947,12/20/1946,20,0,NYK,Knicks,70,1347.1748,1340.5975,45.243252,TRH,Huskies,74,1236.3962,1242.9735,A,L,0.51550663,
108,194612200TRH,NBA,0,1947,12/20/1946,20,0,TRH,Huskies,74,1236.3962,1242.9735,35.060261,NYK,Knicks,70,1347.1748,1340.5975,H,W,0.48449337,
109,194612210PRO,NBA,0,1947,12/21/1946,19,0,PRO,Steamrollers,63,1268.4114,1272.7605,38.147316,NYK,Knicks,61,1340.5975,1336.2484,H,W,0.53994203,
109,194612210PRO,NBA,1,1947,12/21/1946,21,0,NYK,Knicks,61,1340.5975,1336.2484,44.791435,PRO,Steamrollers,63,1268.4114,1272.7605,A,L,0.46005797,
110,194612210WSC,NBA,0,1947,12/21/1946,19,0,WSC,Capitols,68,1421.2426,1425.8375,53.76189,PHW,Warriors,56,1311.8464,1307.2515,H,W,0.76948065,
110,194612210WSC,NBA,1,1947,12/21/1946,17,0,PHW,Warriors,56,1311.8464,1307.2515,41.760559,WSC,Capitols,68,1421.2426,1425.8375,A,L,0.23051935,
111,194612220CHS,NBA,0,1947,12/22/1946,22,0,CHS,Stags,95,1341.2368,1344.2667,45.623631,DTF,Falcons,92,1296.0708,1293.0409,H,W,0.69754672,
111,194612220CHS,NBA,1,1947,12/22/1946,23,0,DTF,Falcons,92,1296.0708,1293.0409,40.2701,CHS,Stags,95,1341.2368,1344.2667,A,L,0.30245328,
112,194612220CLR,NBA,1,1947,12/22/1946,21,0,PIT,Ironmen,78,1224.4557,1235.696,34.315006,CLR,Rebels,74,1316.9688,1305.7284,A,W,0.24820769,
112,194612220CLR,NBA,0,1947,12/22/1946,21,0,CLR,Rebels,74,1316.9688,1305.7284,41.600842,PIT,Ironmen,78,1224.4557,1235.696,H,L,0.75179231,
113,194612220STB,NBA,1,1947,12/22/1946,21,0,BOS,Celtics,53,1221.1678,1216.1962,32.341621,STB,Bombers,65,1315.0287,1320.0004,A,L,0.24676281,
113,194612220STB,NBA,0,1947,12/22/1946,22,0,STB,Bombers,65,1315.0287,1320.0004,43.096119,BOS,Celtics,53,1221.1678,1216.1962,H,W,0.75323719,
114,194612230PIT,NBA,1,1947,12/23/1946,22,0,BOS,Celtics,54,1216.1962,1209.8594,31.708786,PIT,Ironmen,64,1235.696,1242.0328,A,L,0.33450115,
114,194612230PIT,NBA,0,1947,12/23/1946,22,0,PIT,Ironmen,64,1235.696,1242.0328,34.963692,BOS,Celtics,54,1216.1962,1209.8594,H,W,0.66549885,
115,194612260GSW,NBA,0,1947,12/26/1946,18,0,PHW,Warriors,53,1307.2515,1311.3928,42.194717,PIT,Ironmen,46,1242.0328,1237.8915,H,W,0.7213313,
115,194612260GSW,NBA,1,1947,12/26/1946,23,0,PIT,Ironmen,46,1242.0328,1237.8915,34.539375,PHW,Warriors,53,1307.2515,1311.3928,A,L,0.2786687,
116,194612260PRO,NBA,0,1947,12/26/1946,20,0,PRO,Steamrollers,66,1272.7605,1263.2903,37.160595,WSC,Capitols,78,1425.8375,1435.3077,H,L,0.42420474,
116,194612260PRO,NBA,1,1947,12/26/1946,20,0,WSC,Capitols,78,1425.8375,1435.3077,54.652142,PRO,Steamrollers,66,1272.7605,1263.2903,A,W,0.57579529,
117,194612260STB,NBA,1,1947,12/26/1946,24,0,DTF,Falcons,51,1293.0409,1289.309,39.878838,STB,Bombers,55,1320.0004,1323.7323,A,L,0.32501096,
117,194612260STB,NBA,0,1947,12/26/1946,23,0,STB,Bombers,55,1320.0004,1323.7323,43.486359,DTF,Falcons,51,1293.0409,1289.309,H,W,0.67498904,
118,194612270BOS,NBA,0,1947,12/27/1946,23,0,BOS,Celtics,60,1209.8594,1204.3003,31.157423,PHW,Warriors,63,1311.3928,1316.9519,H,L,0.4977932,
118,194612270BOS,NBA,1,1947,12/27/1946,19,0,PHW,Warriors,63,1311.3928,1316.9519,42.777065,BOS,Celtics,60,1209.8594,1204.3003,A,W,0.5022068,
119,194612270TRH,NBA,0,1947,12/27/1946,21,0,TRH,Huskies,80,1242.9735,1233.9374,34.135567,CHS,Stags,88,1344.2667,1353.3029,H,L,0.49813893,
119,194612270TRH,NBA,1,1947,12/27/1946,23,0,CHS,Stags,88,1344.2667,1353.3029,46.556828,TRH,Huskies,80,1242.9735,1233.9374,A,W,0.5018611,
120,194612280PRO,NBA,1,1947,12/28/1946,24,0,BOS,Celtics,68,1204.3003,1198.3969,30.576017,PRO,Steamrollers,80,1263.2903,1269.1937,A,L,0.28593284,
120,194612280PRO,NBA,0,1947,12/28/1946,21,0,PRO,Steamrollers,80,1263.2903,1269.1937,37.775234,BOS,Celtics,68,1204.3003,1198.3969,H,W,0.71406716,
121,194612280WSC,NBA,0,1947,12/28/1946,21,0,WSC,Capitols,70,1435.3077,1442.3615,55.306007,NYK,Knicks,49,1336.2484,1329.1947,H,W,0.75875711,
121,194612280WSC,NBA,1,1947,12/28/1946,22,0,NYK,Knicks,49,1336.2484,1329.1947,44.056713,WSC,Capitols,70,1435.3077,1442.3615,A,L,0.24124289,
122,194612290CLR,NBA,1,1947,12/29/1946,24,0,CHS,Stags,87,1353.3029,1364.1989,47.674263,CLR,Rebels,79,1305.7284,1294.8324,A,W,0.42512101,
122,194612290CLR,NBA,0,1947,12/29/1946,22,0,CLR,Rebels,79,1305.7284,1294.8324,40.457973,CHS,Stags,87,1353.3029,1364.1989,H,L,0.57487899,
123,194612290DTF,NBA,0,1947,12/29/1946,25,0,DTF,Falcons,48,1289.309,1279.0566,38.805237,TRH,Huskies,52,1233.9374,1244.1897,H,L,0.70979542,
123,194612290DTF,NBA,1,1947,12/29/1946,22,0,TRH,Huskies,52,1233.9374,1244.1897,35.185211,DTF,Falcons,48,1289.309,1279.0566,A,W,0.29020458,
124,194612290STB,NBA,1,1947,12/29/1946,20,0,PHW,Warriors,68,1316.9519,1311.511,42.207104,STB,Bombers,75,1323.7323,1329.1732,A,L,0.35099298,
124,194612290STB,NBA,0,1947,12/29/1946,24,0,STB,Bombers,75,1323.7323,1329.1732,44.05447,PHW,Warriors,68,1316.9519,1311.511,H,W,0.64900702,
125,194612300BOS,NBA,1,1947,12/30/1946,22,0,WSC,Capitols,70,1442.3615,1448.0177,55.824432,BOS,Celtics,60,1198.3969,1192.7406,A,W,0.69608569,
125,194612300BOS,NBA,0,1947,12/30/1946,25,0,BOS,Celtics,60,1198.3969,1192.7406,30.023127,WSC,Capitols,70,1442.3615,1448.0177,H,L,0.30391434,
126,194612300PIT,NBA,1,1947,12/30/1946,21,0,PHW,Warriors,62,1311.511,1316.821,42.763363,PIT,Ironmen,60,1237.8915,1232.5814,A,W,0.46210819,
126,194612300PIT,NBA,0,1947,12/30/1946,24,0,PIT,Ironmen,60,1237.8915,1232.5814,33.997398,PHW,Warriors,62,1311.511,1316.821,H,L,0.53789181,
127,194612310CLR,NBA,0,1947,12/31/1946,23,0,CLR,Rebels,59,1294.8324,1282.6403,39.180237,STB,Bombers,68,1329.1732,1341.3654,H,L,0.59338212,
127,194612310CLR,NBA,1,1947,12/31/1946,25,0,STB,Bombers,68,1329.1732,1341.3654,45.322914,CLR,Rebels,59,1294.8324,1282.6403,A,W,0.40661788,
128,194612310TRH,NBA,0,1947,12/31/1946,23,0,TRH,Huskies,86,1244.1897,1255.3428,36.335934,CHS,Stags,76,1364.1989,1353.0458,H,W,0.47123632,
128,194612310TRH,NBA,1,1947,12/31/1946,25,0,CHS,Stags,76,1364.1989,1353.0458,46.530354,TRH,Huskies,86,1244.1897,1255.3428,A,L,0.52876365,
129,194701010CHS,NBA,1,1947,1/1/1947,26,0,STB,Bombers,103,1341.3654,1359.0022,47.142483,CHS,Stags,90,1353.0458,1335.4089,A,W,0.34459484,
129,194701010CHS,NBA,0,1947,1/1/1947,26,0,CHS,Stags,90,1353.0458,1335.4089,44.704113,STB,Bombers,103,1341.3654,1359.0022,H,L,0.65540516,
130,194701010DTF,NBA,0,1947,1/1/1947,26,0,DTF,Falcons,62,1279.0566,1287.9642,39.7379,WSC,Capitols,57,1448.0177,1439.1101,H,W,0.40204012,
130,194701010DTF,NBA,1,1947,1/1/1947,23,0,WSC,Capitols,57,1448.0177,1439.1101,55.005615,DTF,Falcons,62,1279.0566,1287.9642,A,L,0.59795988,
131,194701010PIT,NBA,1,1947,1/1/1947,24,0,CLR,Rebels,61,1282.6403,1297.225,40.708916,PIT,Ironmen,48,1232.5814,1217.9967,A,W,0.4286198,
131,194701010PIT,NBA,0,1947,1/1/1947,25,0,PIT,Ironmen,48,1232.5814,1217.9967,32.52224,CLR,Rebels,61,1282.6403,1297.225,H,L,0.5713802,
132,194701020GSW,NBA,1,1947,1/2/1947,22,0,PRO,Steamrollers,72,1269.1937,1262.9604,37.126305,PHW,Warriors,84,1316.821,1323.0543,A,L,0.29947245,
132,194701020GSW,NBA,0,1947,1/2/1947,22,0,PHW,Warriors,84,1316.821,1323.0543,43.415497,PRO,Steamrollers,72,1269.1937,1262.9604,H,W,0.70052755,
133,194701020STB,NBA,0,1947,1/2/1947,27,0,STB,Bombers,66,1359.0022,1368.0355,48.065411,WSC,Capitols,57,1439.1101,1430.0768,H,W,0.52859581,
133,194701020STB,NBA,1,1947,1/2/1947,24,0,WSC,Capitols,57,1439.1101,1430.0768,54.162121,STB,Bombers,66,1359.0022,1368.0355,A,L,0.47140419,
134,194701030TRH,NBA,1,1947,1/3/1947,26,0,BOS,Celtics,58,1192.7406,1204.3622,31.163542,TRH,Huskies,53,1255.3428,1243.7212,A,W,0.28170633,
134,194701030TRH,NBA,0,1947,1/3/1947,24,0,TRH,Huskies,53,1255.3428,1243.7212,35.137066,BOS,Celtics,58,1192.7406,1204.3622,H,L,0.71829367,
135,194701040DTF,NBA,0,1947,1/4/1947,27,0,DTF,Falcons,50,1287.9642,1273.708,38.246239,NYK,Knicks,62,1329.1947,1343.4509,H,L,0.58377862,
135,194701040DTF,NBA,1,1947,1/4/1947,23,0,NYK,Knicks,62,1329.1947,1343.4509,45.539127,DTF,Falcons,50,1287.9642,1273.708,A,W,0.41622138,
136,194701040PRO,NBA,1,1947,1/4/1947,23,0,PHW,Warriors,74,1323.0543,1317.6265,42.847687,PRO,Steamrollers,78,1262.9604,1268.3883,A,L,0.44282168,
136,194701040PRO,NBA,0,1947,1/4/1947,23,0,PRO,Steamrollers,78,1262.9604,1268.3883,37.691284,PHW,Warriors,74,1323.0543,1317.6265,H,W,0.55717832,
137,194701040WSC,NBA,1,1947,1/4/1947,25,0,CLR,Rebels,64,1297.225,1292.7268,40.237164,WSC,Capitols,78,1430.0768,1434.575,A,L,0.20744383,
137,194701040WSC,NBA,0,1947,1/4/1947,25,0,WSC,Capitols,78,1430.0768,1434.575,54.583755,CLR,Rebels,64,1297.225,1292.7268,H,W,0.79255617,
138,194701050STB,NBA,0,1947,1/5/1947,28,0,STB,Bombers,57,1368.0355,1360.8228,47.329033,NYK,Knicks,59,1343.4509,1350.6637,H,L,0.67198277,
138,194701050STB,NBA,1,1947,1/5/1947,24,0,NYK,Knicks,59,1343.4509,1350.6637,46.284832,STB,Bombers,57,1368.0355,1360.8228,A,W,0.32801723,
139,194701060BOS,NBA,1,1947,1/6/1947,26,0,CLR,Rebels,64,1292.7268,1304.2137,41.441986,BOS,Celtics,53,1204.3622,1192.8752,A,W,0.48326159,
139,194701060BOS,NBA,0,1947,1/6/1947,27,0,BOS,Celtics,53,1204.3622,1192.8752,30.03624,CLR,Rebels,64,1292.7268,1304.2137,H,L,0.51673841,
140,194701060PIT,NBA,1,1947,1/6/1947,26,0,WSC,Capitols,63,1434.575,1442.5338,55.321884,PIT,Ironmen,49,1217.9967,1210.0378,A,W,0.66174459,
140,194701060PIT,NBA,0,1947,1/6/1947,26,0,PIT,Ironmen,49,1217.9967,1210.0378,31.726547,WSC,Capitols,63,1434.575,1442.5338,H,L,0.33825544,
141,194701060TRH,NBA,1,1947,1/6/1947,28,0,DTF,Falcons,61,1273.708,1263.4937,37.181744,TRH,Huskies,76,1243.7212,1253.9355,A,L,0.400585,
141,194701060TRH,NBA,0,1947,1/6/1947,25,0,TRH,Huskies,76,1243.7212,1253.9355,36.190292,DTF,Falcons,61,1273.708,1263.4937,H,W,0.599415,
142,194701080DTF,NBA,0,1947,1/8/1947,29,0,DTF,Falcons,80,1263.4937,1257.3132,36.540066,CHS,Stags,83,1335.4089,1341.5894,H,L,0.54032934,
142,194701080DTF,NBA,1,1947,1/8/1947,27,0,CHS,Stags,83,1335.4089,1341.5894,45.346149,DTF,Falcons,80,1263.4937,1257.3132,A,W,0.45967066,
143,194701080NYK,NBA,1,1947,1/8/1947,26,0,TRH,Huskies,76,1253.9355,1275.9305,38.478409,NYK,Knicks,63,1350.6637,1328.6687,A,W,0.24370772,
143,194701080NYK,NBA,0,1947,1/8/1947,25,0,NYK,Knicks,63,1350.6637,1328.6687,44.001839,TRH,Huskies,76,1253.9355,1275.9305,H,L,0.75629228,
144,194701080PIT,NBA,1,1947,1/8/1947,24,0,PHW,Warriors,63,1317.6265,1311.1245,42.166595,PIT,Ironmen,67,1210.0378,1216.5398,A,L,0.51091921,
144,194701080PIT,NBA,0,1947,1/8/1947,27,0,PIT,Ironmen,67,1210.0378,1216.5398,32.376064,PHW,Warriors,63,1317.6265,1311.1245,H,W,0.48908082,
145,194701080WSC,NBA,0,1947,1/8/1947,27,0,WSC,Capitols,77,1442.5338,1445.0814,55.555973,PRO,Steamrollers,69,1268.3883,1265.8407,H,W,0.82893646,
145,194701080WSC,NBA,1,1947,1/8/1947,24,0,PRO,Steamrollers,69,1268.3883,1265.8407,37.425938,WSC,Capitols,77,1442.5338,1445.0814,A,L,0.17106354,
146,194701090GSW,NBA,0,1947,1/9/1947,25,0,PHW,Warriors,74,1311.1245,1320.103,43.106861,TRH,Huskies,55,1275.9305,1266.952,H,W,0.68530047,
146,194701090GSW,NBA,1,1947,1/9/1947,27,0,TRH,Huskies,55,1275.9305,1266.952,37.541653,PHW,Warriors,74,1311.1245,1320.103,A,L,0.31469953,
147,194701090PRO,NBA,0,1947,1/9/1947,25,0,PRO,Steamrollers,91,1265.8407,1280.0374,38.907825,CLR,Rebels,68,1304.2137,1290.0171,H,W,0.58776975,
147,194701090PRO,NBA,1,1947,1/9/1947,27,0,CLR,Rebels,68,1304.2137,1290.0171,39.953064,PRO,Steamrollers,91,1265.8407,1280.0374,A,L,0.41223025,
148,194701090STB,NBA,0,1947,1/9/1947,29,0,STB,Bombers,84,1360.8228,1364.2407,47.678539,CHS,Stags,81,1341.5894,1338.1714,H,W,0.66515726,
148,194701090STB,NBA,1,1947,1/9/1947,28,0,CHS,Stags,81,1341.5894,1338.1714,44.991329,STB,Bombers,84,1360.8228,1364.2407,A,L,0.33484274,
149,194701100BOS,NBA,1,1947,1/10/1947,26,0,NYK,Knicks,62,1328.6687,1321.4895,43.251884,BOS,Celtics,66,1192.8752,1200.0544,A,L,0.55132949,
149,194701100BOS,NBA,0,1947,1/10/1947,28,0,BOS,Celtics,66,1192.8752,1200.0544,30.738827,NYK,Knicks,62,1328.6687,1321.4895,H,W,0.44867054,
150,194701110DTF,NBA,0,1947,1/11/1947,30,0,DTF,Falcons,58,1257.3132,1261.5048,36.975025,PHW,Warriors,56,1320.103,1315.9115,H,W,0.55334598,
150,194701110DTF,NBA,1,1947,1/11/1947,26,0,PHW,Warriors,56,1320.103,1315.9115,42.668125,DTF,Falcons,58,1257.3132,1261.5048,A,L,0.44665402,
151,194701110PRO,NBA,1,1947,1/11/1947,29,0,BOS,Celtics,73,1200.0544,1207.0247,31.427176,PRO,Steamrollers,72,1280.0374,1273.0671,A,W,0.26190996,
151,194701110PRO,NBA,0,1947,1/11/1947,26,0,PRO,Steamrollers,72,1280.0374,1273.0671,38.179325,BOS,Celtics,73,1200.0544,1207.0247,H,L,0.73809004,
152,194701110WSC,NBA,1,1947,1/11/1947,28,0,TRH,Huskies,66,1266.952,1263.2552,37.156956,WSC,Capitols,81,1445.0814,1448.7782,A,L,0.16783613,
152,194701110WSC,NBA,0,1947,1/11/1947,28,0,WSC,Capitols,81,1445.0814,1448.7782,55.893726,TRH,Huskies,66,1266.952,1263.2552,H,W,0.83216387,
153,194701120CHS,NBA,0,1947,1/12/1947,29,0,CHS,Stags,75,1338.1714,1341.5424,45.341274,PHW,Warriors,72,1315.9115,1312.5405,H,W,0.66902632,
